RS_SERPRO_PAE_FTPDE_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPPAE
RS_SERPRO_PAE_DEPAE-WIKI_DIARIO,2022/06/30,Missed,,2022/07/01,TSM_OPPAE
RS_SERPRO_PAE_SGIC_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPPAE
RS_SERPRO_PAE_SERPRORL_DEMAIS-SERVICOS_DIARIO,2022/06/30,Completed,4,2022/06/30,TSM_OPPAE
PE_SERPRO_RCE_DHCP_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_PROMASP_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_RLSL_DIARIO,2022/07/06,Completed,4,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_SISME_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_APLJAVA_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_WEBTEB01_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_TSM-CLIENTE-TESTE_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_SAMBA_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_NEXCLOUD_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_SGVL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_SERVICOSRL_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPRCE
PE_SERPRO_RCE_SGIC_DIARIO,2022/07/06,Completed,4,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_SGIC-BIL_DIARIO,2022/07/06,Completed,4,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_DHCP_DIARIO,2022/07/05,Missed,,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_PROMASP_DIARIO,2022/07/05,Missed,,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_RLSL_DIARIO,2022/07/05,Completed,8,2022/07/05,TSM_OPRCE
PE_SERPRO_RCE_SISME_DIARIO,2022/07/05,Missed,,2022/07/06,TSM_OPRCE
PE_SERPRO_RCE_APLJAVA_DIARIO,2022/07/05,Missed,,2022/07/06,TSM_OPRCE
